question,gold_sql,pred_sql,latency_sec,string_match_percentage
"For each stadium, how many concerts play there?","SELECT T2.name ,  count(*) FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id GROUP BY T1.stadium_id","SELECT s.name, COUNT(c.id) AS concert_count FROM Stadiums s LEFT JOIN Concerts c ON s.id = c.stadium_id GROUP BY s.name",3.051384449005127,51.63934426229508
Show the stadium name and capacity with most number of concerts in year 2014 or after.,"SELECT T2.name ,  T2.capacity FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.year  >=  2014 GROUP BY T2.stadium_id ORDER BY count(*) DESC LIMIT 1","SELECT s.name, s.capacity, COUNT(c.concert_id) AS concert_count FROM Stadiums s JOIN Concerts c ON s.stadium_id = c.stadium_id WHERE c.date >= '2014-01-01' GROUP BY s.name, s.capacity ORDER BY concert_count DESC LIMIT 1",5.206009864807129,55.25114155251142
What is the name and capacity of the stadium with the most concerts after 2013 ?,"select t2.name ,  t2.capacity from concert as t1 join stadium as t2 on t1.stadium_id  =  t2.stadium_id where t1.year  >  2013 group by t2.stadium_id order by count(*) desc limit 1","SELECT s.name, COUNT(c.date) AS concert_count FROM stadiums s JOIN concerts c ON s.id = c.venue_id WHERE c.date > '2013-01-01' GROUP BY s.name ORDER BY concert_count DESC LIMIT 1",4.568308591842651,48.60335195530726
Which year has most number of concerts?,SELECT YEAR FROM concert GROUP BY YEAR ORDER BY count(*) DESC LIMIT 1,"SELECT c.year, COUNT(c.concert_id) AS concert_count FROM concerts c GROUP BY c.year ORDER BY concert_count DESC LIMIT 1;",2.8539962768554688,53.333333333333336
What is the year that had the most concerts?,SELECT YEAR FROM concert GROUP BY YEAR ORDER BY count(*) DESC LIMIT 1,"SELECT EXTRACT(YEAR FROM c.date) AS YEAR, COUNT(*) AS num_concerts FROM concerts c GROUP BY EXTRACT(YEAR FROM c.date) ORDER BY num_concerts DESC LIMIT 1;",3.44564151763916,41.17647058823529
Show the stadium names without any concert.,SELECT name FROM stadium WHERE stadium_id NOT IN (SELECT stadium_id FROM concert),SELECT DISTINCT s.name FROM stadium s WHERE s.name NOT IN (SELECT s.name FROM stadium s JOIN concert c ON s.name = c.stadium_name);,2.564455986022949,46.56488549618321
What are the names of the stadiums without any concerts?,SELECT name FROM stadium WHERE stadium_id NOT IN (SELECT stadium_id FROM concert),SELECT s.name FROM stadium s WHERE s.name NOT IN (SELECT s.name FROM stadium s JOIN concert c ON s.name = c.venue WHERE c.date BETWEEN '2015-01-01' AND '2015-12-31'),4.209134578704834,38.787878787878796
Show countries where a singer above age 40 and a singer below 30 are from.,SELECT country FROM singer WHERE age  >  40 INTERSECT SELECT country FROM singer WHERE age  <  30,"SELECT c.name AS country_name, s.age AS singer_age FROM singers s JOIN countries c ON s.country_id = c.id WHERE s.age > 40 AND s.age < 30",3.5033082962036133,40.145985401459846
Show names for all stadiums except for stadiums having a concert in year 2014.,SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.year  =  2014,SELECT s.name FROM stadium s LEFT JOIN event e ON s.id = e.stadium_id WHERE e.year = 2014,2.1182661056518555,52.816901408450704
What are the names of all stadiums that did not have a concert in 2014?,SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.year  =  2014,SELECT DISTINCT s.name FROM stadium s LEFT JOIN concert c ON s.name = c.venue WHERE c.date NOT LIKE '%2014%',2.2405548095703125,35.91549295774647
Show the name and theme for all concerts and the number of singers in each concert.,"SELECT T2.concert_name ,  T2.theme ,  count(*) FROM singer_in_concert AS T1 JOIN concert AS T2 ON T1.concert_id  =  T2.concert_id GROUP BY T2.concert_id","SELECT c.name, c.theme, COUNT(DISTINCT s.name) AS num_singers FROM Concerts c LEFT JOIN Singers s ON c.name = s.name GROUP BY c.name, c.theme",3.248621940612793,36.8421052631579
"What are the names , themes , and number of singers for every concert ?","select t2.concert_name ,  t2.theme ,  count(*) from singer_in_concert as t1 join concert as t2 on t1.concert_id  =  t2.concert_id group by t2.concert_id","SELECT c.name AS concert_name, t.name AS theme, COUNT(DISTINCT s.name) AS number_of_singers FROM Concerts c JOIN Themes t ON c.theme_id = t.id JOIN Singers s ON c.singer_id = s.id GROUP BY c.name, t.name",5.348513841629028,40.39408866995073
List singer names and number of concerts for each singer.,"SELECT T2.name ,  count(*) FROM singer_in_concert AS T1 JOIN singer AS T2 ON T1.singer_id  =  T2.singer_id GROUP BY T2.singer_id","SELECT s.Name, COUNT(c.SingerID) AS concert_count FROM Singer s JOIN Concert c ON s.SingerID = c.SingerID GROUP BY s.Name",2.7169957160949707,52.34375
What are the names of the singers and number of concerts for each person?,"SELECT T2.name ,  count(*) FROM singer_in_concert AS T1 JOIN singer AS T2 ON T1.singer_id  =  T2.singer_id GROUP BY T2.singer_id","SELECT s.name, COUNT(c.singer_id) AS concert_count FROM singers s JOIN concerts c ON s.id = c.singer_id GROUP BY s.name",2.546401262283325,52.34375
List all singer names in concerts in year 2014.,SELECT T2.name FROM singer_in_concert AS T1 JOIN singer AS T2 ON T1.singer_id  =  T2.singer_id JOIN concert AS T3 ON T1.concert_id  =  T3.concert_id WHERE T3.year  =  2014,SELECT DISTINCT s.Name FROM Singer s JOIN Concert c ON s.Name = c.SingerName WHERE c.Year = 2014,2.108311176300049,42.69005847953217
What are the names of the singers who performed in a concert in 2014?,SELECT T2.name FROM singer_in_concert AS T1 JOIN singer AS T2 ON T1.singer_id  =  T2.singer_id JOIN concert AS T3 ON T1.concert_id  =  T3.concert_id WHERE T3.year  =  2014,SELECT DISTINCT s.name FROM Singer s JOIN Performance p ON s.id = p.singer_id JOIN Concert c ON p.concert_id = c.id WHERE c.date BETWEEN '2014-01-01' AND '2014-12-31',4.795279502868652,41.52046783625731
what is the name and nation of the singer who have a song having 'Hey' in its name?,"SELECT name ,  country FROM singer WHERE song_name LIKE '%Hey%'","SELECT s.name, s.nation FROM singers s JOIN songs sgn ON s.id = sgn.singer_id WHERE sgn.title ilike '%Hey%'",2.596245527267456,44.859813084112155
What is the name and country of origin of every singer who has a song with the word 'Hey' in its title?,"SELECT name ,  country FROM singer WHERE song_name LIKE '%Hey%'","SELECT s.name, s.country_of_origin FROM singers s JOIN songs s2 ON s.id = s2.singer_id WHERE LOWER(s2.title) LIKE '%hey%'",2.8071701526641846,43.80165289256198
Find the name and location of the stadiums which some concerts happened in the years of both 2014 and 2015.,"SELECT T2.name ,  T2.location FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.Year  =  2014 INTERSECT SELECT T2.name ,  T2.location FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.Year  =  2015","SELECT s.name, s.location FROM Stadium s JOIN Concert c ON s.id = c.stadium_id WHERE c.year IN (2014, 2015) GROUP BY s.name, s.location HAVING COUNT(DISTINCT c.year) = 2",4.068094730377197,44.44444444444444
What are the names and locations of the stadiums that had concerts that occurred in both 2014 and 2015?,"SELECT T2.name ,  T2.location FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.Year  =  2014 INTERSECT SELECT T2.name ,  T2.location FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.Year  =  2015","SELECT s.name, s.location FROM Stadium s JOIN Concert c ON s.id = c.stadium_id WHERE c.year IN (2014, 2015) GROUP BY s.name, s.location HAVING COUNT(DISTINCT c.year) = 2",4.840195417404175,44.44444444444444
Find the number of concerts happened in the stadium with the highest capacity .,select count(*) from concert where stadium_id = (select stadium_id from stadium order by capacity desc limit 1),SELECT COUNT(*) AS number_of_concerts FROM concerts c JOIN stadiums s ON c.stadium_id = s.stadium_id ORDER BY s.capacity DESC LIMIT 1,2.749250650405884,61.654135338345874
What are the number of concerts that occurred in the stadium with the largest capacity ?,select count(*) from concert where stadium_id = (select stadium_id from stadium order by capacity desc limit 1),SELECT COUNT(*) AS number_of_concerts FROM concerts c JOIN stadiums s ON c.stadium_id = s.stadium_id ORDER BY s.capacity DESC LIMIT 1;,2.7852895259857178,61.940298507462686
Find the number of pets whose weight is heavier than 10.,SELECT count(*) FROM pets WHERE weight  >  10,SELECT COUNT(*) AS heavier_than_10 FROM pets WHERE weight > 10;,1.4513375759124756,65.07936507936508
How many pets have a greater weight than 10?,SELECT count(*) FROM pets WHERE weight  >  10,SELECT COUNT(*) AS total_pets FROM pets p WHERE p.weight > 10;,1.6722986698150635,66.12903225806453
Find the weight of the youngest dog.,SELECT weight FROM pets ORDER BY pet_age LIMIT 1,SELECT MIN(dog_weight) FROM dogs;,1.1497814655303955,27.083333333333336
How much does the youngest dog weigh?,SELECT weight FROM pets ORDER BY pet_age LIMIT 1,SELECT MIN(dog_weight) AS minimum_dog_weight FROM dogs;,1.5996301174163818,27.27272727272727
Find the maximum weight for each type of pet. List the maximum weight and pet type.,"SELECT max(weight) ,  petType FROM pets GROUP BY petType","SELECT MAX(pet_weight), pet_type FROM pets GROUP BY pet_type",1.3170387744903564,86.66666666666667
